Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3
120,0,22.6,32.26,21.6,30.566666666666695,24.0333333333333,36.5666666666667
40,0,21.79,34.53,20.0,35.03,21.2,35.0
50,0,22.6,45.79,21.6333333333333,45.1266666666667,23.29,45.59
40,10,17.79,37.7,16.79,37.03,18.1333333333333,38.79
350,30,20.2,38.29,18.29,39.53,20.39,38.2
110,20,22.6,41.99,20.89,41.36,22.79,39.2666666666667
110,30,21.7,44.1566666666667,20.23,44.73,21.79,42.7
40,0,19.29,41.29,18.1,41.56,19.6,40.59
230,0,22.0,36.59,20.5,37.6266666666667,22.9633333333333,36.8633333333333
30,10,19.5,39.06,16.7,42.0,19.89,37.09
40,0,20.1,44.7,19.5,44.09,19.7,43.9333333333333
80,0,21.26,35.56,20.0,35.8633333333333,20.14,36.554
60,0,22.26,41.29,21.39,40.4,21.5,42.7
40,0,22.1,44.4,21.2,43.53,21.89,44.29
50,0,20.39,36.79,18.6,37.9,21.6,36.09
50,0,22.2,35.1633333333333,19.39,37.0,22.2,35.7
50,0,20.89,39.4,18.89,42.5,21.79,37.4
50,0,19.89,36.9,16.9633333333333,40.59,20.23,37.23
50,0,20.39,40.23,18.6,41.5,21.39,40.76
50,0,21.05,39.045,19.566666666666695,40.5,21.8566666666667,37.26
40,0,20.566666666666695,37.2,17.79,40.0,21.0,37.73
60,0,21.0857142857143,37.47,19.89,37.27,20.2,38.0
60,0,23.1,41.0,20.5333333333333,43.7,24.5,39.29
90,10,22.1,40.95,21.566666666666695,39.79,21.23,42.9
60,0,22.1333333333333,39.4,19.7,42.29,23.2,39.79
90,0,23.7,30.663333333333295,23.5,27.96,23.29,34.76
100,10,22.4633333333333,47.76333333333329,21.73,39.6333333333333,22.0,42.53
70,0,23.26,41.9666666666667,21.452857142857095,44.0242857142857,24.3233333333333,38.59
30,0,21.29,36.09,19.29,37.29,20.89,38.29
50,0,20.6,38.03,19.1666666666667,37.7,21.79,36.79
60,0,22.2,35.29,18.8566666666667,38.59,23.29,34.6633333333333
170,20,22.89,43.4,21.912,43.816,24.39,39.4
430,20,23.29,45.6266666666667,22.79,42.4666666666667,24.29,45.7666666666667
90,0,22.2,39.4666666666667,21.89,36.56,22.39,36.8266666666667
30,0,22.29,39.59,20.39,41.29,23.26,37.76
330,0,21.2,40.73,19.3233333333333,43.3933333333333,22.0,38.06
50,0,20.9266666666667,43.2,19.89,43.29,20.39,44.29
40,0,22.2,37.2,22.3233333333333,35.4,22.1333333333333,36.4
290,0,26.1,41.7,26.29,38.09,29.16,37.656
50,0,22.1,41.6266666666667,21.5333333333333,41.06,23.5,38.1266666666667
40,0,22.6,36.2,20.2,38.56,21.8566666666667,35.9666666666667
40,0,21.2,39.59,18.5333333333333,43.2,22.39,39.0
50,0,23.0,40.9666666666667,22.3666666666667,42.19333333333329,24.29,38.4333333333333
60,0,21.7,38.79,18.89,42.59,22.39,38.23
100,0,21.1,35.6633333333333,19.3233333333333,36.9666666666667,20.29,35.3633333333333
50,10,21.7,39.7233333333333,18.89,43.7666666666667,22.89,39.0266666666667
30,0,20.39,40.09,18.76,41.56,20.7,38.79
50,0,20.6,43.9,19.79,43.4666666666667,20.6,44.29
80,0,19.79,34.53,17.39,35.5666666666667,20.272,36.878
60,0,19.23,46.1266666666667,19.0,45.045,19.7,44.7
60,0,21.1,39.0,18.5,42.9,21.79,37.4
70,20,20.79,37.7,18.89,39.7,22.0,34.7
100,0,24.89,50.06,23.1,50.59,25.89,44.9333333333333
50,0,24.79,47.29,23.0,49.09,26.6,43.5
100,0,21.39,36.83333333333329,19.1,38.89,22.79,34.53
430,0,19.1,34.8333333333333,18.89,33.59,19.46,35.9933333333333
70,20,24.7675,48.09,28.2633333333333,40.3933333333333,28.216,43.918
340,0,22.2,45.0,21.7,42.53,21.79,43.9661111111111
50,0,22.1333333333333,37.03,21.5,36.2,22.1,36.4
80,20,21.7,41.23,21.1,40.4,22.6,38.76
50,0,20.5,35.2,17.2,39.7,20.39,37.0
60,0,22.89,43.2,22.23,42.59,21.7,44.9
90,0,18.3233333333333,45.43,18.0,44.1333333333333,17.5666666666667,43.9666666666667
50,0,20.5,37.0,19.29,37.59,20.0,37.4333333333333
80,0,22.6,37.26,20.5,39.43,22.79,37.03
70,0,20.79,38.4,18.9266666666667,40.1633333333333,21.89,35.4
90,0,21.39,39.1633333333333,21.566666666666695,39.19333333333329,21.89,37.5
60,0,20.7,35.9333333333333,20.7,34.1266666666667,20.2,36.26
40,0,20.5,35.2,19.0,35.09,20.79,35.6333333333333
110,20,22.29,40.33333333333329,21.0,38.03,22.39,37.0
50,0,21.0,37.7,18.29,40.4666666666667,22.6,36.9
100,10,23.0,41.9333333333333,21.7,43.2,23.1,39.5
50,0,22.0,38.09,20.2,39.33333333333329,22.39,37.4333333333333
60,50,19.89,45.7666666666667,19.2,44.5,19.79,44.9
90,0,22.075,40.045,21.3,38.9233333333333,21.0333333333333,41.7233333333333
50,0,23.903896103896095,40.3712987012987,22.8356493506494,40.2948051948052,24.945974025974,38.437012987013
40,0,21.39,37.4,18.8566666666667,39.7,21.39,37.4333333333333
60,0,19.29,38.79,18.6,38.2,18.7,39.79
60,0,22.5,37.79,19.39,41.9,23.39,38.9
50,0,21.0,40.29,18.23,44.7666666666667,22.29,38.53
60,20,19.2,44.06,18.6,43.1566666666667,19.39,43.6266666666667
30,0,22.0,35.1633333333333,18.5,38.9666666666667,23.2,34.59
50,0,23.2,37.09,23.6666666666667,33.56,23.2,37.5
80,10,21.79,42.23,19.2,45.7666666666667,23.0,39.4333333333333
140,0,22.5,40.26,20.5333333333333,40.29,22.6,38.59
50,0,21.6,36.5,24.8233333333333,31.26,22.5333333333333,34.9333333333333
120,30,21.39,43.09,21.1,41.4666666666667,20.79,42.1633333333333
110,0,22.39,48.3633333333333,21.8566666666667,41.26,22.5,42.0266666666667
100,0,20.6,42.29,20.0,40.5,21.0,41.2
50,0,20.79,40.3633333333333,17.7,45.2,23.0,39.7
80,0,24.8763636363636,46.6097272727273,25.0315315315315,42.8533933933934,26.4202727272727,41.5663636363636
80,0,19.7,36.29,17.79,38.29,20.2,35.8633333333333
50,0,20.79,43.5,19.5,44.59,21.79,42.2
50,0,21.7,39.09,22.3233333333333,36.4,22.2,37.0
190,30,21.1333333333333,36.9,19.7,37.29,20.76,37.3266666666667
60,0,24.1961038961039,38.7187012987013,23.2593506493506,37.4051948051948,24.894025974026,37.462987012987
100,0,19.6966666666667,42.7233333333333,18.2925,42.27,19.53,40.1333333333333
110,0,22.1,36.03,20.1,37.2966666666667,22.7,34.5
50,10,19.79,39.1,18.89,38.36,20.2,37.1633333333333
50,0,20.1,42.7,19.6,40.8266666666667,21.0,41.7
50,0,24.0,39.9,25.14,34.518,24.452857142857095,37.6528571428571
50,0,21.7,44.59,20.0333333333333,46.73,23.1,41.79
40,10,21.1,39.09,19.2225,39.2,21.2,38.2
60,0,21.6,41.4,20.79,40.5,21.39,42.53
60,0,21.0,36.2,18.2,39.4,22.1,36.7
60,10,21.39,40.43,18.79,44.8266666666667,22.39,37.73
370,0,22.1,39.16666666666671,21.79,37.33333333333329,22.3233333333333,38.73
40,10,21.2,36.195,18.1,39.2266666666667,22.39,35.89
70,0,25.29,48.7,24.2,48.09,26.1428571428571,45.0771428571429
20,0,20.1,40.3633333333333,19.066666666666695,38.4666666666667,20.3233333333333,37.26
80,0,23.7,33.23,22.6666666666667,31.29,23.1666666666667,35.06
90,0,22.2,44.06,20.23,46.1266666666667,24.566666666666695,40.9233333333333
60,0,23.7,42.9,22.06,43.054,24.39,39.8633333333333
50,0,21.1,41.29,18.2,44.59,23.1,39.59
90,0,22.1,42.425,20.5,44.09,23.29,39.29
50,0,24.0,44.9,22.29,45.5,26.7,40.4
120,0,22.1,38.6633333333333,20.1,39.4,22.39,37.53
770,20,20.2,40.5,19.29,40.4333333333333,20.5,39.1566666666667
270,0,23.1,39.0266666666667,22.4633333333333,38.03,23.3266666666667,41.4
110,0,22.6333333333333,32.7233333333333,23.0,30.23,22.29,35.5666666666667
50,0,20.39,36.09,16.79,41.6633333333333,20.5,37.2
60,0,22.89,34.59,20.39,36.0675,23.4266666666667,36.79
60,0,22.6,39.4,19.6,44.03,23.3233333333333,39.5
60,0,20.89,36.0,18.1,39.1266666666667,21.0,35.4
100,30,22.8233333333333,31.9266666666667,20.9933333333333,32.2966666666667,21.7,33.6266666666667
60,0,20.7,39.0,18.79,40.09,21.23,38.5
60,10,22.7,36.29,20.3566666666667,38.73,22.1,35.9
50,0,21.1,38.09,18.1666666666667,42.29,21.79,36.59
60,20,20.1,38.3633333333333,17.89,39.79,20.1,38.9
40,0,20.1,43.73,19.1363636363636,42.65,19.89,44.7
60,0,21.7,48.6633333333333,21.0,46.23,22.23,46.6566666666667
540,20,19.7,35.43,18.29,36.03,19.6571428571429,36.2514285714286
50,0,21.8566666666667,38.79,22.2,36.29,22.2,36.9
50,0,19.89,36.8266666666667,16.5,41.56,20.29,37.56
260,0,22.5,38.4,22.9266666666667,35.1333333333333,26.23,40.1266666666667
40,0,21.9633333333333,42.29,21.0,41.73,21.4266666666667,43.4333333333333
120,0,23.5,39.0,21.7,39.3,23.6,38.53
60,10,21.4266666666667,38.79,21.1111111111111,38.02,20.6,40.2
50,0,23.7,34.7,22.23,34.56,23.6,35.5
80,0,20.29,43.7,19.89,43.09,19.89,44.1633333333333
70,0,23.5,44.29,22.8185714285714,42.9,24.39,40.6266666666667
40,0,21.29,45.5266666666667,20.5,43.59,21.79,44.2
60,0,24.7,48.9333333333333,22.5,50.59,26.066666666666695,45.29
90,0,22.2,44.9,21.29,44.79,22.76,42.09
100,0,22.79,45.2666666666667,20.79,45.8,24.6,40.3266666666667
60,0,21.7,35.7725,19.7,36.2333333333333,21.26,35.8333333333333
210,0,20.89,40.7,18.39,44.2233333333333,21.79,38.2
100,0,21.2,40.69333333333329,20.066666666666695,41.4333333333333,21.9633333333333,37.93
80,0,20.89,45.09,19.6333333333333,45.53,21.5,42.5
70,20,24.5,44.59,23.5,43.334,26.7,38.59
40,10,21.5,35.5,18.6,37.5,21.39,34.9
230,20,22.29,46.6333333333333,21.39,45.7233333333333,21.89,45.3633333333333
30,0,20.066666666666695,43.8633333333333,19.1333333333333,42.8633333333333,19.89,44.76
50,0,20.89,43.7225,20.3233333333333,41.2,20.8566666666667,42.2
60,0,20.8233333333333,43.09,19.79,43.2,20.39,44.4
40,0,18.0333333333333,43.4333333333333,17.1,44.2,19.1,41.9333333333333
60,0,21.1,40.4,19.73,41.7233333333333,21.79,38.0
60,0,24.29,46.9975,24.066666666666695,45.7,25.7,42.5225
70,0,20.7,33.79,19.1,34.1266666666667,20.1,35.1528571428571
300,0,22.79,41.7333333333333,22.4266666666667,40.0266666666667,25.93,40.86
50,0,23.1,45.4,21.39,46.9666666666667,24.89,42.2
110,0,19.0,35.5,17.0333333333333,37.0,19.39,35.53
90,0,22.6666666666667,35.4666666666667,20.29,36.8633333333333,23.1,35.5
40,0,21.6,38.5,18.0,43.09,22.39,37.29
60,10,22.6,43.2233333333333,21.5333333333333,43.2233333333333,25.4266666666667,37.56
130,20,23.5,34.9333333333333,22.9371428571429,32.97,24.29,34.876
50,10,20.2,41.1266666666667,18.39,41.9333333333333,20.2,41.2
50,0,20.5,34.93,18.79,35.26,19.956,36.754
80,0,24.2,35.36,23.89,30.2,23.6,34.03
80,20,22.9266666666667,42.9333333333333,21.02,45.0,24.39,39.4
120,10,16.89,44.29,16.2,44.29,17.39,42.1266666666667
40,0,19.1,37.7,17.0333333333333,40.0,20.2,37.59
90,0,22.39,42.9333333333333,22.2,41.4,22.6,40.79
80,0,22.89,43.1566666666667,21.5714285714286,44.35,24.39,39.4
60,0,24.23,47.03,24.0,45.9,25.6333333333333,42.59
60,0,20.89,39.29,18.2,43.29,22.0,36.6266666666667
40,0,24.79,47.0,22.6,49.572,26.1,43.5
420,10,16.79,45.2666666666667,16.1,45.3266666666667,17.2,42.53
70,20,21.39,43.4,19.89,43.9,21.39,42.2
60,0,22.89,37.6633333333333,24.29,32.8633333333333,23.2,37.5
50,0,19.39,37.03,17.1,39.7,19.79,39.06
250,0,21.29,36.43,19.245,38.745,21.29,35.2
60,0,24.2,41.59,25.5,36.018,26.29,37.4333333333333
30,0,18.89,37.9,16.8566666666667,40.09,20.29,37.9333333333333
60,0,22.5,39.09,23.7,35.7,23.1,37.9666666666667
60,0,21.29,39.1633333333333,18.4266666666667,43.4,22.2,37.8633333333333
80,0,22.7,39.29,21.79,38.06,24.1,36.79
50,0,22.2,35.59,19.29,38.03,23.29,37.2
50,0,20.0,35.09,18.0,36.06,20.6,36.59
30,0,19.7,37.79,17.5,40.0,20.1,37.09
40,0,22.79,39.29,20.6,40.29,24.5,37.856
50,0,19.566666666666695,46.6633333333333,19.3233333333333,45.4,19.89,44.79
20,0,18.89,44.79,18.2,44.6266666666667,20.0,45.0
270,0,19.6,37.26,18.7,36.7,21.1714285714286,37.5642857142857
60,0,20.6,42.9666666666667,18.79,44.4,21.79,42.6633333333333
90,10,22.566666666666695,40.4933333333333,19.5,42.5666666666667,23.066666666666695,34.76
90,10,22.6,39.3266666666667,20.79,40.9,22.29,38.4
50,0,20.79,35.0,18.8566666666667,35.59,20.79,36.29
30,0,20.29,35.03,16.8233333333333,39.8266666666667,20.39,37.09
60,0,23.066666666666695,45.3633333333333,21.0,47.0,24.6,40.5
70,0,22.5,42.0,20.2,43.79,25.1666666666667,40.5
130,0,23.6,40.8666666666667,21.1,42.7933333333333,24.566666666666695,38.0
60,0,20.29,40.4333333333333,18.4633333333333,41.7,21.23,40.7666666666667
50,0,21.29,35.29,19.5333333333333,34.9,20.89,35.9666666666667
60,0,24.0,45.0,22.2,45.59,26.7,40.4
70,0,20.89,44.9,20.39,43.29,21.5,44.09
120,10,24.9633333333333,50.39,23.29,51.0,25.79,45.4
30,0,19.6333333333333,38.9333333333333,18.6,39.1633333333333,19.066666666666695,38.9666666666667
100,0,21.8566666666667,36.1566666666667,19.9266666666667,36.4,21.5333333333333,34.8633333333333
40,0,21.2,41.4666666666667,18.6,45.09,23.2,39.9
80,0,21.1,45.2933333333333,20.29,43.2,23.29,43.19333333333329
50,0,19.79,37.4,17.5,39.79,20.1,39.06
60,0,20.8566666666667,33.3633333333333,19.1333333333333,33.76,20.2,34.7
50,0,20.73,41.0,20.0,40.2,20.89,41.79
30,0,23.6,39.0266666666667,20.6,42.33333333333329,24.76,36.93
70,10,21.65,38.69,20.7,38.1633333333333,20.79,41.4
90,20,20.39,38.7933333333333,18.1,40.69333333333329,20.6333333333333,36.3
50,0,22.2,40.3633333333333,21.2,40.0,22.39,40.09
50,0,22.1333333333333,43.79,19.6,47.5,24.7,41.0
720,10,22.2,37.9333333333333,21.1,37.0,23.1666666666667,36.6266666666667
50,0,18.6,42.4,17.9633333333333,41.7,19.7,43.2
80,20,20.7,43.6333333333333,20.066666666666695,42.79,20.5,44.2
50,0,22.7,38.0,19.2,42.2,23.29,37.5
50,0,20.7,37.7,18.6333333333333,39.1266666666667,20.7,39.4
80,0,22.5,39.3266666666667,23.4633333333333,35.9333333333333,23.1666666666667,38.0
60,0,22.1666666666667,42.1633333333333,24.2675,37.5675,23.1333333333333,39.0
50,0,21.175,40.1725,19.1333333333333,41.09,21.0,40.56
160,0,25.3,49.66,24.29,46.66666666666671,25.89,42.3266666666667
60,30,21.79,46.23,20.89,46.0,23.1,46.1266666666667
40,0,20.7,36.29,17.2,40.4,22.1,36.09
60,0,21.2,45.7,20.6,43.9,22.2,45.2
90,0,21.5,39.53,20.39,39.5,21.1,39.29
50,0,23.025,42.475,22.39,41.26,23.5,42.79
60,0,21.76,35.29,18.29,39.09,23.29,35.09
60,0,23.79,45.0,22.2,45.754,26.6,40.5
60,0,20.89,37.43,19.6,35.8266666666667,21.4266666666667,37.09666666666671
90,0,25.566666666666695,32.3566666666667,26.9633333333333,27.6233333333333,25.1,36.2
60,0,22.26,38.76,20.7,39.4333333333333,22.6,38.03
70,0,20.6,37.7266666666667,19.5,37.76,19.79,37.5
50,0,22.5,43.83333333333329,20.7,44.4,23.2,40.56
190,20,19.2,39.53,17.79,40.245,19.0,39.6633333333333
110,0,21.566666666666695,37.53,20.2,37.56,21.0,37.59
60,0,22.89,41.59,20.87,43.572,24.7,40.2
70,20,23.7,45.29,22.745,43.79,23.6,44.7
80,0,22.29,39.0,23.79,35.2,23.1,37.7
50,0,21.29,39.4,18.6,43.2675,22.29,38.4
70,10,20.79,42.6333333333333,20.1,40.2,21.5,40.8266666666667
440,0,22.89,36.6,22.79,33.8333333333333,26.1333333333333,35.5
100,10,22.79,41.73,21.8566666666667,41.1633333333333,21.79,42.9666666666667
50,0,23.1,41.79,25.96,35.7666666666667,24.29,38.7
50,0,23.8233333333333,40.3266666666667,21.29,42.79,25.5,39.9
110,20,22.566666666666695,33.1266666666667,21.3233333333333,32.06,23.7,35.79
80,0,23.2,41.9,23.9633333333333,38.4666666666667,24.2,39.5
110,0,19.29,40.6633333333333,18.7,39.7,19.29,42.06
50,0,21.7,38.73,18.89,42.59,22.39,38.2
60,0,21.39,39.5,18.76,42.8266666666667,22.39,39.0
50,0,21.1666666666667,36.09,18.6,37.2,20.8233333333333,35.2666666666667
50,0,21.89,42.5,19.6,45.8633333333333,23.76,40.09
70,0,21.3566666666667,41.03,21.6933333333333,40.8233333333333,22.4266666666667,38.4
40,30,22.6,37.0,20.3566666666667,39.09,21.89,36.4
60,0,21.2,40.0,20.39,40.0,21.79,37.7
80,0,22.1857142857143,37.1214285714286,20.79,37.4571428571429,21.29,37.3725
40,0,21.3566666666667,35.3633333333333,18.4633333333333,38.3633333333333,20.39,36.79
60,0,21.29,33.4666666666667,20.29,33.09,20.7,34.0
80,10,20.6,33.2666666666667,19.2,33.5,19.89,33.5
60,0,20.29,39.73,19.566666666666695,38.8633333333333,20.5,40.2
50,0,22.79,39.23,20.79,39.1266666666667,25.0,35.9
50,0,22.5,37.7,18.79,41.9,23.29,37.5
50,0,21.29,36.09,19.29,37.4,20.89,38.29
60,20,22.39,44.0,21.6,43.0,21.9877777777778,44.2
60,0,20.0,44.4333333333333,19.1,43.334,19.89,44.9
100,20,21.0,37.2,18.5,40.6566666666667,20.39,37.26
30,0,20.26,35.7,18.1,37.7,20.04,37.536
20,0,18.79,46.59,18.1,46.59,19.7,45.09
50,0,21.29,36.29,17.7,40.73,21.39,35.7
70,0,20.5,42.1633333333333,20.0,40.3633333333333,20.79,41.09
100,0,23.4266666666667,46.09666666666671,21.6333333333333,47.23,25.0,40.79
50,0,21.2,43.26,19.8233333333333,44.03,21.89,42.09
100,0,23.5,36.69333333333329,22.6571428571429,33.5542857142857,24.264285714285695,35.4142857142857
320,0,24.7,47.9666666666667,22.79,50.0128571428571,26.4371428571429,43.09
130,0,22.9633333333333,54.8233333333333,22.39,42.9333333333333,23.3566666666667,39.5633333333333
50,0,22.2,43.4666666666667,20.1,44.7,23.4266666666667,40.8266666666667
50,10,21.39,47.09,20.5,47.1633333333333,21.7,46.7
60,0,21.9633333333333,39.4333333333333,19.6,42.03,22.79,38.3633333333333
150,0,20.76,36.4966666666667,19.2,33.96,20.066666666666695,33.7666666666667
70,0,20.956,38.732,20.1,37.6083333333333,20.7,38.2
90,0,21.1,33.5,19.6666666666667,32.73,23.6666666666667,36.33333333333329
80,10,21.29,39.9333333333333,20.3666666666667,41.16666666666671,23.0333333333333,37.23
80,10,22.7,41.925,21.89,41.79,22.4938888888889,43.53
130,0,24.89,50.59,23.3566666666667,51.06,25.79,45.4666666666667
40,0,20.29,37.0,17.4633333333333,40.06,20.1333333333333,37.09
70,0,22.0875,37.02125,20.7514285714286,37.3214285714286,21.29,37.2514285714286
50,0,21.0,40.2,19.3233333333333,41.7,20.5,38.56
40,0,20.4266666666667,34.3266666666667,18.79,34.925,19.89,36.59
140,10,20.26,38.3633333333333,18.0333333333333,39.8266666666667,20.066666666666695,36.9
50,0,21.9633333333333,44.5,21.1333333333333,43.7,22.0166666666667,44.43166666666671
610,0,19.8233333333333,34.9666666666667,19.125,32.2225,20.39,34.3233333333333
50,0,21.9633333333333,39.29,19.6666666666667,41.7,22.79,38.2
50,0,18.79,44.5,18.1,43.9666666666667,19.5,43.9
50,0,20.7,39.8242857142857,19.6857142857143,38.2385714285714,20.6142857142857,38.1057142857143
100,10,23.7,43.4333333333333,22.3185714285714,42.9,24.29,39.9
100,10,21.2,47.96,19.6333333333333,40.3,21.6,36.69333333333329
60,0,21.89,40.1266666666667,23.7,35.73,22.5,38.7
50,10,21.1,41.29,18.4266666666667,45.1266666666667,23.2,39.9
230,0,20.79,36.59,18.1,39.6633333333333,21.6666666666667,35.3633333333333
50,0,21.0,45.2233333333333,20.29,43.59,21.7,43.73
90,20,22.39,38.79,21.29,39.1266666666667,22.8566666666667,37.9666666666667
50,0,20.6,34.7,17.0333333333333,39.56,21.2,34.53
70,10,19.0,39.2,17.6,39.59,19.6,40.56
40,0,21.39,40.09,18.566666666666695,44.1266666666667,22.2,38.4
50,0,21.1,41.29,18.4266666666667,45.1266666666667,23.2,39.9
50,0,21.29,39.59,18.7,43.0,22.39,39.0
130,0,22.89,39.0,21.2,38.1266666666667,23.1,35.6266666666667
140,30,21.6,44.36,20.2,44.73,21.79,42.79
50,0,17.89,44.56,17.1,44.9,19.0,42.26
20,0,22.79,40.09,22.0,39.1266666666667,21.0,41.9
140,20,23.066666666666695,41.6,22.29,40.5,21.79,43.1633333333333
50,0,21.0,44.09,20.2,43.7,21.7,44.2
130,30,23.2,42.7233333333333,22.39,41.0,21.79,44.0266666666667
60,0,22.1,39.4,19.7,42.29,23.2,39.79
40,0,21.0,35.7,17.7,39.09,20.2,36.4666666666667
50,0,21.2,39.9,18.89,42.845,22.0,37.9
190,0,21.2,43.0666666666667,21.29,41.73,22.1,38.9
40,0,20.3566666666667,36.7,18.5,37.3266666666667,20.39,37.26
40,0,19.066666666666695,39.2,17.6,39.59,19.6,40.5
70,0,22.6666666666667,37.9,21.7,37.6633333333333,22.89,38.0
50,0,20.89,39.4,18.8233333333333,42.59,21.79,37.4
60,0,19.89,42.7,19.3233333333333,40.7233333333333,20.8233333333333,41.7666666666667
50,0,22.0,41.9333333333333,21.3233333333333,40.6633333333333,20.8233333333333,44.4666666666667
80,0,21.29,35.4666666666667,20.066666666666695,35.79,20.2,36.5
50,0,25.066666666666695,43.8266666666667,23.5,44.9,26.79,40.29
50,0,18.79,46.59,18.1,46.59,19.6,45.0
50,0,21.76,34.3083333333333,19.895,34.745,21.15,34.83
50,0,22.7,42.0,20.29,44.76,23.89,39.4
130,20,23.0,41.3175,22.29,40.4333333333333,21.79,43.03
90,0,21.5,38.1266666666667,22.9266666666667,32.9666666666667,22.4266666666667,35.1266666666667
90,10,20.0,43.0,19.066666666666695,42.3633333333333,20.6,44.03
40,0,19.6,43.0,18.89,42.645,19.79,44.5
50,10,21.1,41.29,18.0,47.0,20.79,38.4
50,0,20.6666666666667,35.3633333333333,17.1,39.79,20.29,36.9
50,0,21.89,38.4,19.1333333333333,42.53,22.79,37.4
50,0,22.39,37.59,18.7,42.0,23.29,37.5
30,0,21.89,40.1566666666667,22.1,38.5,22.39,38.26
40,0,21.0,36.3214285714286,19.0,37.9,21.0,38.59
60,10,20.6,41.2,18.79,41.2,20.23,41.8266666666667
50,0,24.79,47.0,22.6,49.6214285714286,26.14,43.5
300,0,21.39,37.9,20.2,38.23,23.2266666666667,39.0266666666667
50,0,20.2,34.29,17.29,37.4666666666667,22.2,35.09
620,0,22.7,41.7233333333333,22.4266666666667,39.0,23.29,39.2
70,10,21.89,35.93,18.9266666666667,38.4,23.2,37.2
60,0,23.6,30.4,24.76,26.066666666666695,23.1,32.7
80,0,21.0,39.2266666666667,19.3233333333333,39.5,22.39,37.23
270,0,20.1666666666667,37.76,18.39,39.5,22.3266666666667,36.4933333333333
120,0,22.6,38.9666666666667,21.2,39.5,22.7,37.79
50,0,21.79,35.2,18.39,39.0,23.2,34.79
70,0,22.89,40.4,22.4,40.3666666666667,24.1,37.09
50,0,19.6,36.79,17.8233333333333,38.2,20.865,36.6725
120,0,23.5,37.5333333333333,22.7,35.51,24.39,35.9285714285714
